Layer,Code,Name,Parent Account,Type,Allow Reconciliation,Active,Pending,Status
Layer 5,42502003,Telex/Telegraph,42502,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42502004,Mobile Bill Expenses,42502,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42502005,SWIFT Charges (Expenses),42502,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42503001,Stamp Charges,42503,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42601001,Lawyer's Charges,42601,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42601002,Legal Charges,42601,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42601003,Legal Stamps Charges,42601,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42601004,Court Fees & Charges,42601,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42701001,Security Stationery,42701,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42701002,Computer Stationery,42701,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42701003,Paper & Table Stationary,42701,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42701005,Printed Stationery,42701,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42702001,Printing Expenses,42702,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42703001,Advertisement & Publicity,42703,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42703002,News Paper Advertisements,42703,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42703003,Broad Casting Advertisements,42703,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42703004,Hoarding/ Neon Signs,42703,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42703005,Souvenir/Magazine,42703,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42703006,Cut Out Dangler Flex Backdrop etc branding expenses,42703,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42801001,Director's Fees,42801,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42801002,Parties & Dinner,42801,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42801003,Director's Traveling Expenses,42801,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901001,MD Basic,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901002,MD House Rent,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901003,MD House Maintenance,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901004,MD Entertainment,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901005,MD Festival Bonus,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901006,MD Incentive Bonus,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901007,MD Leave Fare Assistance,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901008,MD Security & Personal Wages,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42901009,MD Provident Fund,42901,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,43101001,Provision for Unclassified Loan and Advance,43101,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,43101002,Provision for Classified Loan and Advance,43101,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,43101003,Provision for Off-Balance Sheet items (Expenses),43101,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,43201001,Provision for Investment in Share of Quoted Co.,43201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,43301001,Provision for Other Assets,43301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,51101001,Foreign Bills sent for collection,51101,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51101002,Foreign Cheques sent for collection,51101,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51102001,Inland Bills sent for collection,51102,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51102002,Inland Cheques sent for collection,51102,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51201001,Foreign Bills recvd. for collection,51201,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51201002,Foreign Cheques recvd. for collection,51201,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51202001,Inland Bills received for collection,51202,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51202002,Inland Cheques received for collection,51202,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51301001,Forward Contract Cus. USD Purchase,51301,Contra Liabilities,,TRUE,FALSE,Approved
Layer 5,51302001,Forward Contract Cus. USD Sale,51302,Contra Asset,,TRUE,FALSE,Approved
Layer 5,52101001,Bankers Liability on BG Outward Performance (Inland),52101,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52101002,Bankers Liability on BG Outward Financial (Inland),52101,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52101003,Bankers Liability on BG Outward DPG (Inland),52101,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52102001,Bankers Liability on BG Outward Performance (Foreign),52102,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52102002,Bankers Liability on BG Outward Financial (Foreign),52102,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52102003,Bankers Liability on BG Outward DPG (Foreign),52102,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52103001,Bankers Liability on BG Outward Performance (Foreign) <OBU>,52103,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52103002,Bankers Liability on BG Outward Financial (Foreign) <OBU>,52103,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52103003,Bankers Liability on BG Outward DPG (Foreign) <OBU>,52103,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52201001,Banker's Liability on Cash ILC Sight,52201,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52201002,Banker's Liability on Cash ILC Usance,52201,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52201003,Banker's Liability on BTB ILC Sight,52201,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52201004,Banker's Liability on BTB ILC Usance,52201,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52202001,Banker's Liability on Cash FLC Sight,52202,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52202002,Banker's Liability on FLC Usance,52202,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52202003,Banker's Liability on BTB FLC Sight,52202,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52202004,Banker's Liability on BTB FLC Usance,52202,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52301001,Bankers Liability for Accepted Bills <Inland>,52301,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,52302002,Bankers Liability for Accepted Bills <Foreign>,52302,Contingent Liability,,TRUE,FALSE,Approved
Layer 5,61101001,Foreign Bills sent for collection,61101,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61101002,Foreign Cheques sent for collection,61101,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61102001,Inland Bills sent for collection,61102,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61102002,Inland Cheques sent for collection,61102,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61201001,Foreign Bills recvd. for collection,61201,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61201002,Foreign Cheques recvd. for collection,61201,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61202001,Inland Bills received for collection,61202,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61202002,Inland Cheques received for collection,61202,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61301001,Forward Contract Cus. USD Purchase,61301,Contra Asset,,TRUE,FALSE,Approved
Layer 5,61302001,Forward Contract Cus. USD Sale,61302,Contra Asset,,TRUE,FALSE,Approved
Layer 5,62101001,Customers' Liability on BG Outward Performance (Inland),62101,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62101002,Customers' Liability on BG Outward Financial (Inland),62101,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62101003,Customers' Liability on BG Outward Bidbond (Inland),62101,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62102001,Customers' Liability on BG Outward Performance (Foreign),62102,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62102002,Customers' Liability on BG Outward Financial (Foreign),62102,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62102003,Customers' Liability on BG Outward Bid bond (Foreign),62102,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62103001,Customers' Liability on BG Outward Performance (Foreign) <OBU>,62103,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62103002,Customers' Liability on BG Outward Financial (Foreign) <OBU>,62103,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62103003,Customers' Liability on BG Outward DPG (Foreign) <OBU>,62103,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62201001,Customers' Liability on Cash ILC Sight,62201,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62201002,Customers' Liability on ILC Usance,62201,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62201003,Customers' Liability on BTB ILC Sight,62201,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62201004,Customers' Liability on BTB ILC Usance,62201,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62202001,Customers' Liability on Cash FLC Sight,62202,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62202002,Customers' Liability on Cash FLC Usance,62202,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62202003,Customers' Liability on BTB FLC Sight,62202,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62202004,Customers' Liability on BTB FLC Usance,62202,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62301001,Customers' Liability for Accepted Bills <Inland>,62301,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,62302001,Customers' Liability for Accepted Bills other Banks <Foreign>,62302,Contingent Asset,,TRUE,FALSE,Approved
Layer 5,70001001,Contra for Written off Loan accounts <Bad & Loss>,70001,Non-Balance Sheet Items,,TRUE,FALSE,Approved
Layer 5,80001001,Written off Loan accounts <Bad & Loss>,80001,Non-Balance Sheet Items,,TRUE,FALSE,Approved
Layer 5,70002001,Contra for Interest Accrual for WO Loans <Bad & Loss>,70002,Non-Balance Sheet Items,,TRUE,FALSE,Approved
Layer 5,80002001,Interest Accrual for WO Loans <Bad & Loss>,80002,Non-Balance Sheet Items,,TRUE,FALSE,Approved
Layer 5,90001001,MTB General Account <inter Branch Suspense>,90001,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90002001,Intra Branch Suspense Account,90002,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90003001,Cross Currency Suspense Account BDT,90003,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90008001,Cross Currency Suspense Account USD,90008,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90008002,Cross Currency Suspense Account GBP,90008,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90008003,Cross Currency Suspense Account EUR,90008,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004001,Currency Position Account <USD>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004002,Currency Position Account <GBP>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004003,Currency Position Account <EUR>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004004,Currency Position Account <CHF>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004005,Currency Position Account <JPY>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004006,Currency Position Account <SGD>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004007,Currency Position Account <AUD>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004008,Currency Position Account <AED>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004009,Currency Position Account <QAR>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90004010,Currency Position Account <SAR>,90004,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90005001,BDT Position Account,90005,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90006001,Inter System Suspense Account BDT,90006,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90007001,Inter System Suspense Account <USD>,90007,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90007003,Inter System Suspense Account <EUR>,90007,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,90007002,Inter System Suspense Account <GBP>,90007,No BGL only CGL,,TRUE,FALSE,Approved
